review_id,drug_name,condition,rating,signal_category,review_year,behavioral_cluster,cluster_name,umap_x,umap_y
41235,Acetaminophen / oxycodone,Pain,9,polysubstance,2011,-1,Noise / Unclassified,10.0236635,0.29347184
41236,Acetaminophen / oxycodone,Pain,10,opioid,2011,24,Cluster 24,10.302861,0.6697647
41240,Acetaminophen / oxycodone,Pain,10,opioid,2011,11,Cluster 11,7.047223,5.5684986
41241,Acetaminophen / oxycodone,Pain,8,opioid,2011,24,Cluster 24,10.198037,0.77454215
41242,Acetaminophen / oxycodone,Pain,10,opioid,2011,-1,Noise / Unclassified,10.45215,5.1962285
41248,Acetaminophen / oxycodone,Pain,5,opioid,2010,35,Cluster 35,9.804962,3.055965
41249,Acetaminophen / oxycodone,Pain,9,opioid,2010,35,Cluster 35,9.022818,3.2562811
41258,Acetaminophen / oxycodone,Pain,9,opioid,2010,24,Cluster 24,10.352623,0.910277
41260,Acetaminophen / oxycodone,Pain,10,opioid,2009,24,Cluster 24,10.088133,0.62640524
41271,Acetaminophen / oxycodone,Pain,10,opioid,2009,35,Cluster 35,9.091081,3.6328886
41276,Acetaminophen / oxycodone,Pain,10,opioid,2009,-1,Noise / Unclassified,10.361504,0.60527503
41282,Acetaminophen / oxycodone,Pain,10,opioid,2009,24,Cluster 24,10.254892,0.8069948
41283,Acetaminophen / oxycodone,Pain,10,polysubstance,2009,-1,Noise / Unclassified,10.052189,0.10370087
41286,Acetaminophen / oxycodone,Chronic Pain,8,opioid,2013,23,Cluster 23,8.886746,0.5203978
41289,Acetaminophen / oxycodone,Chronic Pain,7,opioid,2013,35,Cluster 35,9.416681,3.4386234
41297,Acetaminophen / oxycodone,Chronic Pain,10,opioid,2012,-1,Noise / Unclassified,9.919397,0.86049765
41300,Acetaminophen / oxycodone,Chronic Pain,8,opioid,2012,24,Cluster 24,9.908565,0.5239497
41309,Acetaminophen / oxycodone,Pain,9,opioid,2012,29,Cluster 29,8.795192,4.271244
41310,Acetaminophen / oxycodone,Pain,8,opioid,2010,28,Cluster 28,9.554546,2.0839372
41312,Acetaminophen / oxycodone,Pain,9,opioid,2010,36,Cluster 36,8.696681,2.8940017
41318,Acetaminophen / oxycodone,Pain,9,opioid,2010,23,Cluster 23,8.699116,0.17633091
41320,Acetaminophen / oxycodone,Pain,8,polysubstance,2010,10,Cluster 10,10.130476,-0.31028044
41322,Acetaminophen / oxycodone,Pain,10,opioid,2010,24,Cluster 24,10.190018,0.83867556
41324,Acetaminophen / oxycodone,Pain,9,opioid,2010,35,Cluster 35,9.465573,2.9678714
41327,Acetaminophen / oxycodone,Pain,8,opioid,2009,36,Cluster 36,8.100501,3.0964448
41332,Acetaminophen / oxycodone,Pain,9,opioid,2009,-1,Noise / Unclassified,10.262843,1.0461657
41339,Acetaminophen / oxycodone,Pain,10,opioid,2008,21,Cluster 21,9.369395,1.1205326
41341,Acetaminophen / oxycodone,Pain,10,opioid,2008,36,Cluster 36,8.784925,3.0614774
41345,Acetaminophen / oxycodone,Pain,9,opioid,2008,-1,Noise / Unclassified,9.597798,4.0453568
41350,Acetaminophen / oxycodone,Pain,9,polysubstance,2008,-1,Noise / Unclassified,10.34379,1.2971416
41351,Acetaminophen / oxycodone,Pain,9,opioid,2008,36,Cluster 36,8.100877,3.11632
41353,Acetaminophen / oxycodone,Pain,9,opioid,2008,24,Cluster 24,10.332599,0.7122522
41354,Acetaminophen / oxycodone,Pain,9,opioid,2008,-1,Noise / Unclassified,10.111423,1.0382386
41363,Acetaminophen / oxycodone,Pain,8,opioid,2009,24,Cluster 24,10.201625,0.6964336
41367,Acetaminophen / oxycodone,Pain,10,opioid,2009,24,Cluster 24,9.9846115,0.56767887
41369,Acetaminophen / oxycodone,Pain,9,opioid,2009,24,Cluster 24,10.34503,0.8180052
41371,Acetaminophen / oxycodone,Pain,9,opioid,2009,28,Cluster 28,9.7507105,1.9044993
41378,Acetaminophen / oxycodone,Pain,9,opioid,2009,35,Cluster 35,9.284344,3.3582184
41379,Acetaminophen / oxycodone,Pain,10,opioid,2009,24,Cluster 24,10.124782,0.65838057
41381,Acetaminophen / oxycodone,Pain,10,opioid,2009,35,Cluster 35,9.399572,2.6676688
41383,Acetaminophen / oxycodone,Pain,8,opioid,2009,24,Cluster 24,10.30263,0.65248126
41386,Acetaminophen / oxycodone,Pain,8,opioid,2009,24,Cluster 24,10.144268,0.8094785
41388,Acetaminophen / oxycodone,Pain,8,polysubstance,2009,24,Cluster 24,10.303635,0.7496189
41396,Acetaminophen / oxycodone,Pain,8,opioid,2009,32,Cluster 32,8.028002,5.6490846
41401,Acetaminophen / oxycodone,Pain,5,opioid,2009,35,Cluster 35,9.275079,2.6367056
41403,Acetaminophen / oxycodone,Pain,10,opioid,2009,35,Cluster 35,9.111224,3.8205137
41408,Acetaminophen / oxycodone,Pain,10,opioid,2009,5,Cluster 5,10.755633,3.1614163
41410,Acetaminophen / oxycodone,Pain,10,opioid,2009,34,Cluster 34,9.041516,5.3903584
41413,Acetaminophen / oxycodone,Pain,8,opioid,2008,24,Cluster 24,10.276087,0.7302262
41416,Acetaminophen / oxycodone,Pain,10,opioid,2008,-1,Noise / Unclassified,8.267323,0.8575765
41418,Acetaminophen / oxycodone,Not Listed / Othe,9,opioid,2008,36,Cluster 36,8.091013,3.1259694
41420,Acetaminophen / oxycodone,Pain,9,opioid,2008,23,Cluster 23,9.565113,0.705851
41425,Acetaminophen / oxycodone,Pain,9,opioid,2008,28,Cluster 28,9.593803,2.2735343
41461,Acetaminophen / oxycodone,Pain,9,opioid,2008,29,Cluster 29,8.703039,4.223711
41469,Acetaminophen / oxycodone,Pain,7,opioid,2008,-1,Noise / Unclassified,9.445988,2.0747597
41474,Acetaminophen / oxycodone,Pain,10,opioid,2008,35,Cluster 35,9.216847,2.4130704
41475,Acetaminophen / oxycodone,Pain,9,opioid,2008,23,Cluster 23,8.170625,0.352617
41550,Clonidine,Opiate Withdrawal,8,polysubstance,2017,10,Cluster 10,10.238187,-0.76763326
41576,Clonidine,Opiate Withdrawal,4,opioid,2017,9,Cluster 9,6.272339,-0.57371914
41578,Clonidine,Opiate Withdrawal,10,opioid,2017,9,Cluster 9,6.3709126,-0.07885422
41587,Clonidine,Opiate Withdrawal,10,opioid,2017,9,Cluster 9,6.4516354,-0.08770217
41598,Clonidine,Opiate Withdrawal,10,opioid,2017,9,Cluster 9,6.0330043,-0.17909239
41648,Clonidine,Opiate Withdrawal,10,polysubstance,2016,9,Cluster 9,6.368281,-0.743593
41652,Clonidine,Opiate Withdrawal,9,opioid,2016,-1,Noise / Unclassified,7.955055,4.3837223
41708,Clonidine,Opiate Withdrawal,10,polysubstance,2015,9,Cluster 9,6.315515,-0.71222645
41717,Clonidine,Opiate Withdrawal,10,opioid,2015,9,Cluster 9,5.704821,0.36261198
41725,Clonidine,Opiate Withdrawal,6,polysubstance,2015,9,Cluster 9,6.318182,-0.6314671
41742,Clonidine,Opiate Withdrawal,10,opioid,2014,9,Cluster 9,6.1602244,-0.5378811
41761,Clonidine,Opiate Withdrawal,7,polysubstance,2014,9,Cluster 9,6.2161593,-0.589757
41771,Clonidine,Opiate Withdrawal,10,polysubstance,2016,9,Cluster 9,6.281638,-0.65287685
41778,Clonidine,Opiate Withdrawal,10,opioid,2016,9,Cluster 9,6.1181655,-0.39195067
41804,Clonidine,Opiate Withdrawal,10,polysubstance,2012,9,Cluster 9,6.1631765,-0.52366996
41809,Clonidine,Opiate Withdrawal,9,opioid,2012,9,Cluster 9,6.4927425,-0.18746765
41831,Clonidine,Opiate Withdrawal,10,opioid,2013,9,Cluster 9,6.1216784,-0.26876533
41841,Clonidine,Opiate Withdrawal,9,polysubstance,2015,9,Cluster 9,6.2223096,-0.6082585
41857,Clonidine,Opiate Withdrawal,1,opioid,2015,9,Cluster 9,6.2482953,-0.21661443
41860,Clonidine,Opiate Withdrawal,9,opioid,2015,9,Cluster 9,6.169622,-0.57107204
41861,Clonidine,Opiate Withdrawal,10,opioid,2015,9,Cluster 9,6.8134604,-0.041357215
41877,Clonidine,Opiate Withdrawal,8,polysubstance,2016,9,Cluster 9,7.173705,0.64056087
41880,Clonidine,Opiate Withdrawal,8,polysubstance,2016,9,Cluster 9,6.1857953,-0.13095656
41886,Clonidine,Opiate Withdrawal,9,opioid,2016,9,Cluster 9,6.0696282,-0.47066852
41911,Clonidine,Opiate Withdrawal,7,opioid,2010,9,Cluster 9,5.5905585,-0.18579483
41912,Clonidine,Opiate Withdrawal,8,opioid,2010,9,Cluster 9,6.329009,-0.6972452
41957,Clonidine,Opiate Withdrawal,2,polysubstance,2009,9,Cluster 9,6.189873,1.6198599
41962,Clonidine,Opiate Withdrawal,6,opioid,2009,35,Cluster 35,8.885936,3.6974192
41965,Clonidine,Opiate Withdrawal,10,opioid,2009,9,Cluster 9,6.191147,-0.52180266
41970,Clonidine,Opiate Withdrawal,7,opioid,2009,29,Cluster 29,8.581152,4.1730857
41983,Clonidine,Opiate Withdrawal,8,opioid,2011,9,Cluster 9,6.227792,-0.6427529
42031,Clonidine,Opiate Withdrawal,9,polysubstance,2008,9,Cluster 9,6.327107,-0.71619666
44664,Catapres,Opiate Withdrawal,8,opioid,2011,9,Cluster 9,6.208984,-0.6062521
44665,Catapres,Opiate Withdrawal,8,opioid,2011,9,Cluster 9,6.2573524,-0.6293996
44687,Catapres,Opiate Withdrawal,10,opioid,2015,9,Cluster 9,6.3062716,-0.102409475
44690,Catapres,Opiate Withdrawal,1,opioid,2015,-1,Noise / Unclassified,8.3112335,5.0239177
44692,Catapres,Opiate Withdrawal,9,opioid,2015,9,Cluster 9,6.1669364,-0.6088382
44693,Catapres,Opiate Withdrawal,7,opioid,2015,9,Cluster 9,6.2754345,-0.67327636
44696,Catapres,Opiate Withdrawal,10,opioid,2014,-1,Noise / Unclassified,9.543278,-0.3380306
44698,Catapres,Opiate Withdrawal,10,opioid,2014,9,Cluster 9,6.1503873,-0.48215765
44705,Catapres,Opiate Withdrawal,10,polysubstance,2013,9,Cluster 9,6.331906,-0.7196876
48193,Trimethoprim,Urinary Tract Infection,8,other_sud,2016,15,Cluster 15,10.627009,5.5237203
48194,Trimethoprim,Urinary Tract Infection,1,other_sud,2016,35,Cluster 35,9.689409,2.994602
48195,Trimethoprim,Bladder Infection,10,other_sud,2016,15,Cluster 15,11.20105,5.7153106
48196,Trimethoprim,Urinary Tract Infection,1,other_sud,2016,15,Cluster 15,10.714706,5.385526
48200,Trimethoprim,Urinary Tract Infection,6,other_sud,2013,15,Cluster 15,10.536015,5.3965096
48201,Trimethoprim,Urinary Tract Infection,1,other_sud,2013,15,Cluster 15,11.281496,5.842404
48239,Magaldrate / simethicone,Indigestion,10,other_sud,2008,34,Cluster 34,8.96831,5.063772
48348,Methadone Diskets,Opiate Withdrawal,10,polysubstance,2015,-1,Noise / Unclassified,7.721394,4.7809057
48355,Methadone Diskets,Chronic Pain,8,polysubstance,2014,36,Cluster 36,8.890769,3.010216
48363,Methadone Diskets,Pain,10,polysubstance,2011,-1,Noise / Unclassified,8.113509,1.4661727
48365,Methadone Diskets,Opiate Withdrawal,9,polysubstance,2010,9,Cluster 9,6.3616257,1.7472445
49837,Gabapentin,Alcohol Withdrawal,8,withdrawal,2016,1,Cluster 1,4.2968326,4.4789042
50131,Gabapentin,Alcohol Withdrawal,9,withdrawal,2015,1,Cluster 1,4.302097,4.2686048
50384,Gabapentin,Alcohol Withdrawal,9,withdrawal,2013,1,Cluster 1,4.419743,4.3478317
50452,Gabapentin,Alcohol Withdrawal,8,withdrawal,2013,1,Cluster 1,4.356666,4.393358
50459,Gabapentin,Alcohol Withdrawal,10,withdrawal,2013,1,Cluster 1,4.475022,4.359572
50667,Gabapentin,Alcohol Withdrawal,9,withdrawal,2011,1,Cluster 1,4.239777,4.199351
51791,Zyvox,Methicillin-Resistant Staphylococcus Aureus Infection,10,other_sud,2013,-1,Noise / Unclassified,11.218703,5.0155754
51796,Zyvox,Methicillin-Resistant Staphylococcus Aureus Infection,8,other_sud,2011,-1,Noise / Unclassified,11.330964,5.103271
51797,Zyvox,Methicillin-Resistant Staphylococcus Aureus Infection,9,other_sud,2009,-1,Noise / Unclassified,11.279424,5.047658
52849,Hydrocodone / pseudoephedrine,Cough and Nasal Congestion,10,opioid,2012,18,Cluster 18,9.885576,6.24848
53458,Esterified estrogens / methyltestosterone,Menopausal Disorders,10,polysubstance,2016,-1,Noise / Unclassified,7.4986515,9.113765
53459,Esterified estrogens / methyltestosterone,Menopausal Disorders,10,other_sud,2016,-1,Noise / Unclassified,7.459824,9.261413
53463,Esterified estrogens / methyltestosterone,Postmenopausal Symptoms,10,other_sud,2015,-1,Noise / Unclassified,8.631145,5.293547
53464,Esterified estrogens / methyltestosterone,Menopausal Disorders,10,other_sud,2015,-1,Noise / Unclassified,7.6133695,9.323957
53470,Esterified estrogens / methyltestosterone,Hot Flashes,9,other_sud,2009,-1,Noise / Unclassified,7.4333425,9.225913
54152,Naloxegol,Opioid-Induced Constipation,9,opioid,2017,-1,Noise / Unclassified,7.7879186,3.1641533
54155,Naloxegol,Opioid-Induced Constipation,3,opioid,2017,-1,Noise / Unclassified,8.061171,3.5013852
54156,Naloxegol,Opioid-Induced Constipation,1,opioid,2017,-1,Noise / Unclassified,8.081827,3.273071
54158,Naloxegol,Opioid-Induced Constipation,1,polysubstance,2017,9,Cluster 9,6.771783,0.86981
54168,Naloxegol,Opioid-Induced Constipation,10,opioid,2017,-1,Noise / Unclassified,7.832678,3.1134095
54170,Naloxegol,Opioid-Induced Constipation,5,opioid,2017,-1,Noise / Unclassified,7.795525,3.1292052
54182,Naloxegol,Opioid-Induced Constipation,10,polysubstance,2017,-1,Noise / Unclassified,7.8628755,3.232894
54185,Naloxegol,Opioid-Induced Constipation,9,opioid,2017,-1,Noise / Unclassified,8.423499,8.0051
54188,Naloxegol,Opioid-Induced Constipation,10,opioid,2017,-1,Noise / Unclassified,7.7822385,3.146587
54312,Bupropion / naltrexone,Obesity,9,other_sud,2017,27,Cluster 27,6.779239,9.113952
54317,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,27,Cluster 27,6.7045994,9.118795
54320,Bupropion / naltrexone,Weight Loss,2,other_sud,2017,27,Cluster 27,7.057649,9.132528
54325,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,-1,Noise / Unclassified,8.120206,7.2876506
54331,Bupropion / naltrexone,Obesity,6,other_sud,2017,27,Cluster 27,7.234892,8.807896
54332,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,27,Cluster 27,6.7775407,8.959203
54360,Bupropion / naltrexone,Obesity,10,other_sud,2017,27,Cluster 27,7.254669,8.462247
54361,Bupropion / naltrexone,Obesity,1,other_sud,2017,26,Cluster 26,8.143019,7.373822
54373,Bupropion / naltrexone,Obesity,1,other_sud,2017,-1,Noise / Unclassified,8.411163,7.4427223
54378,Bupropion / naltrexone,Obesity,6,other_sud,2017,26,Cluster 26,7.983786,7.716224
54385,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,27,Cluster 27,7.224647,8.476465
54386,Bupropion / naltrexone,Weight Loss,7,other_sud,2017,27,Cluster 27,6.9261146,9.01054
54401,Bupropion / naltrexone,Obesity,7,other_sud,2017,33,Cluster 33,8.818254,6.28256
54404,Bupropion / naltrexone,Weight Loss,1,other_sud,2017,26,Cluster 26,8.033032,7.5830913
54414,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,26,Cluster 26,7.7439885,8.150306
54418,Bupropion / naltrexone,,1,other_sud,2017,-1,Noise / Unclassified,8.622781,4.940406
54422,Bupropion / naltrexone,Obesity,7,other_sud,2017,27,Cluster 27,6.6370234,8.889002
54426,Bupropion / naltrexone,Obesity,5,other_sud,2017,27,Cluster 27,7.4678116,8.775128
54437,Bupropion / naltrexone,Obesity,9,other_sud,2017,27,Cluster 27,6.968445,9.254417
54447,Bupropion / naltrexone,Weight Loss,8,other_sud,2017,-1,Noise / Unclassified,6.893791,7.748224
54450,Bupropion / naltrexone,Weight Loss,9,other_sud,2017,27,Cluster 27,6.4038353,8.556607
54456,Bupropion / naltrexone,Obesity,10,other_sud,2017,27,Cluster 27,6.531974,8.535536
54461,Bupropion / naltrexone,Obesity,8,other_sud,2017,27,Cluster 27,6.594341,8.681935
54464,Bupropion / naltrexone,Obesity,9,other_sud,2017,27,Cluster 27,7.0062194,8.722539
54473,Bupropion / naltrexone,Weight Loss,1,other_sud,2017,26,Cluster 26,8.016411,7.5239754
54479,Bupropion / naltrexone,Obesity,5,other_sud,2017,33,Cluster 33,8.780774,6.2017198
54480,Bupropion / naltrexone,Weight Loss,6,other_sud,2017,27,Cluster 27,6.5157824,8.574372
54488,Bupropion / naltrexone,Weight Loss,2,other_sud,2017,27,Cluster 27,6.9312706,9.310383
54502,Bupropion / naltrexone,Obesity,7,other_sud,2017,27,Cluster 27,7.251196,8.815802
54503,Bupropion / naltrexone,Obesity,10,other_sud,2017,26,Cluster 26,7.775049,8.095415
54505,Bupropion / naltrexone,Obesity,7,other_sud,2017,27,Cluster 27,6.9596853,9.23716
54510,Bupropion / naltrexone,Weight Loss,9,other_sud,2017,21,Cluster 21,9.363631,0.8678497
54513,Bupropion / naltrexone,Weight Loss,1,other_sud,2017,27,Cluster 27,6.5936174,8.850175
54514,Bupropion / naltrexone,Obesity,2,other_sud,2017,30,Cluster 30,9.547745,4.9709396
54518,Bupropion / naltrexone,Weight Loss,8,other_sud,2017,-1,Noise / Unclassified,6.8762336,7.975182
54521,Bupropion / naltrexone,Weight Loss,8,other_sud,2017,27,Cluster 27,6.971606,9.136968
54529,Bupropion / naltrexone,Weight Loss,1,other_sud,2017,-1,Noise / Unclassified,8.432919,7.02903
54534,Bupropion / naltrexone,Weight Loss,6,other_sud,2017,32,Cluster 32,8.6054945,5.1733294
54539,Bupropion / naltrexone,Obesity,5,other_sud,2017,27,Cluster 27,6.801084,9.018945
54540,Bupropion / naltrexone,Weight Loss,4,other_sud,2017,27,Cluster 27,6.5272865,8.870155
54542,Bupropion / naltrexone,Obesity,2,other_sud,2017,27,Cluster 27,6.467941,8.788541
54543,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,26,Cluster 26,7.3970966,8.388275
54548,Bupropion / naltrexone,Weight Loss,1,other_sud,2017,27,Cluster 27,7.1384535,8.874334
54550,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,-1,Noise / Unclassified,6.6003313,8.256972
54551,Bupropion / naltrexone,Obesity,5,other_sud,2017,-1,Noise / Unclassified,6.9467616,8.250339
54554,Bupropion / naltrexone,Weight Loss,3,other_sud,2017,22,Cluster 22,8.097337,6.446153
54555,Bupropion / naltrexone,Weight Loss,2,other_sud,2017,27,Cluster 27,7.20336,8.972755
54561,Bupropion / naltrexone,Obesity,6,other_sud,2017,-1,Noise / Unclassified,7.582294,7.4042783
54570,Bupropion / naltrexone,Obesity,8,other_sud,2017,27,Cluster 27,6.9336834,9.114512
54573,Bupropion / naltrexone,Weight Loss,9,other_sud,2017,27,Cluster 27,6.4908795,8.564495
54576,Bupropion / naltrexone,Weight Loss,1,other_sud,2017,26,Cluster 26,8.055115,7.810861
54578,Bupropion / naltrexone,Obesity,7,other_sud,2017,27,Cluster 27,7.2043905,8.910628
54581,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,27,Cluster 27,6.889807,8.896366
54584,Bupropion / naltrexone,Obesity,1,other_sud,2017,27,Cluster 27,6.882974,9.111466
54593,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,27,Cluster 27,7.146127,9.331798
54595,Bupropion / naltrexone,Weight Loss,8,other_sud,2017,-1,Noise / Unclassified,6.9006433,8.134263
54604,Bupropion / naltrexone,Weight Loss,9,other_sud,2017,27,Cluster 27,7.072315,8.877365
54616,Bupropion / naltrexone,Obesity,1,other_sud,2017,27,Cluster 27,6.441324,8.40303
54628,Bupropion / naltrexone,Obesity,9,other_sud,2017,-1,Noise / Unclassified,7.515391,8.884691
54630,Bupropion / naltrexone,Obesity,9,other_sud,2017,27,Cluster 27,7.396051,8.767116
54633,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,-1,Noise / Unclassified,6.9603915,7.9844
54644,Bupropion / naltrexone,Obesity,8,other_sud,2017,27,Cluster 27,7.1638613,8.648826
54648,Bupropion / naltrexone,Obesity,9,other_sud,2017,27,Cluster 27,6.873843,8.762927
54652,Bupropion / naltrexone,Weight Loss,9,other_sud,2017,-1,Noise / Unclassified,6.8657084,8.296217
54668,Bupropion / naltrexone,Weight Loss,7,other_sud,2017,27,Cluster 27,6.566252,8.500503
54679,Bupropion / naltrexone,Obesity,9,other_sud,2017,27,Cluster 27,7.081266,8.861878
54681,Bupropion / naltrexone,Obesity,10,other_sud,2017,27,Cluster 27,6.9815,8.805843
54683,Bupropion / naltrexone,Obesity,8,other_sud,2017,27,Cluster 27,7.1024346,8.653468
54690,Bupropion / naltrexone,Weight Loss,9,other_sud,2017,27,Cluster 27,7.329525,8.985877
54694,Bupropion / naltrexone,Weight Loss,6,other_sud,2017,27,Cluster 27,7.2580423,8.9811125
54697,Bupropion / naltrexone,Weight Loss,9,other_sud,2017,-1,Noise / Unclassified,7.3352704,7.882563
54713,Bupropion / naltrexone,Obesity,1,other_sud,2017,-1,Noise / Unclassified,7.2612023,8.015438
54715,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,-1,Noise / Unclassified,7.8721795,7.6341906
54724,Bupropion / naltrexone,Weight Loss,3,other_sud,2017,26,Cluster 26,7.6505322,8.067601
54727,Bupropion / naltrexone,Weight Loss,1,other_sud,2017,26,Cluster 26,7.796747,7.9848003
54729,Bupropion / naltrexone,Weight Loss,1,other_sud,2017,27,Cluster 27,7.154175,9.043758
54733,Bupropion / naltrexone,Obesity,5,other_sud,2017,26,Cluster 26,7.968426,7.4739413
54736,Bupropion / naltrexone,Weight Loss,3,other_sud,2017,27,Cluster 27,7.2561603,8.6782875
54745,Bupropion / naltrexone,Obesity,7,other_sud,2017,27,Cluster 27,6.996439,8.660271
54755,Bupropion / naltrexone,Weight Loss,6,other_sud,2017,27,Cluster 27,6.9356027,8.845758
54759,Bupropion / naltrexone,Obesity,1,other_sud,2017,27,Cluster 27,7.106088,8.745203
54772,Bupropion / naltrexone,Obesity,1,other_sud,2017,32,Cluster 32,8.503575,5.3279643
54773,Bupropion / naltrexone,Weight Loss,1,polysubstance,2017,-1,Noise / Unclassified,7.756104,8.576048
54775,Bupropion / naltrexone,Obesity,1,other_sud,2017,27,Cluster 27,6.6303906,8.507749
54777,Bupropion / naltrexone,Obesity,6,other_sud,2017,27,Cluster 27,7.3159375,8.540943
54784,Bupropion / naltrexone,Obesity,2,other_sud,2017,27,Cluster 27,7.0219417,9.000949
54792,Bupropion / naltrexone,Weight Loss,6,other_sud,2017,27,Cluster 27,7.3591604,8.718427
54808,Bupropion / naltrexone,Weight Loss,9,other_sud,2017,27,Cluster 27,6.952004,8.983378
54812,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,27,Cluster 27,6.8792887,9.104523
54815,Bupropion / naltrexone,Weight Loss,1,other_sud,2017,-1,Noise / Unclassified,8.359094,7.1330657
54820,Bupropion / naltrexone,Obesity,1,other_sud,2017,27,Cluster 27,7.05814,8.5288925
54823,Bupropion / naltrexone,Weight Loss,10,other_sud,2017,-1,Noise / Unclassified,7.1521215,8.038418
54827,Bupropion / naltrexone,Weight Loss,9,other_sud,2017,-1,Noise / Unclassified,7.4491167,8.416519
54828,Bupropion / naltrexone,Obesity,1,other_sud,2017,-1,Noise / Unclassified,7.5861397,8.6852865
54833,Bupropion / naltrexone,Weight Loss,5,other_sud,2017,27,Cluster 27,7.098867,8.882045
54834,Bupropion / naltrexone,Weight Loss,6,other_sud,2017,27,Cluster 27,6.835971,8.736388
54841,Bupropion / naltrexone,,9,other_sud,2017,27,Cluster 27,7.319667,9.236851
54842,Bupropion / naltrexone,Weight Loss,7,other_sud,2017,27,Cluster 27,7.205788,8.476193
54849,Bupropion / naltrexone,Obesity,10,other_sud,2017,27,Cluster 27,7.052312,9.2604685
